,user_id,display_name,reputation,view_count,answer_count,score,tags,title
3223,3394,ljs,36977,314896,47,1660,"['haskell', 'functional-programming', 'monads', 'terminology']",What is a monad?
3224,3208,Brian G,53054,1536055,19,1660,"['sql', 'union', 'union-all']",What is the difference between UNION and UNION ALL?
3225,3208,Brian G,53054,1536055,19,1660,"['sql', 'union', 'union-all']",What is the difference between UNION and UNION ALL?
3226,333255,Marko,71067,256969,5,1659,"['git', 'version-control', 'git-push']",Warning: push.default is unset; its implicit value is changing in Git 2.0
3227,496852,kakarukeys,20661,2361043,19,1657,"['python', 'virtualenv', 'pip']",How can I install packages using pip according to the requirements.txt file from a local directory?
3228,160574,Christoffer,24245,1730695,39,1656,"['git', 'bash', 'shell', 'ssh']",How to specify the private SSH-key to use when executing shell command on Git?
3229,361,stimms,42527,1415095,21,1655,"['sql-server', 'varchar', 'nvarchar']",What is the difference between varchar and nvarchar?
3230,114916,Alex,75273,327575,19,1655,"['javascript', 'keyword', 'ecmascript-5']",What is the purpose of the var keyword and when should I use it (or omit it)?
3231,1450,John Topley,112651,964852,30,1654,"['macos', 'git', 'gitignore']",How can I Remove .DS_Store files from a Git repository?
3232,4227,bitbonk,48548,281692,22,1653,"['.net', 'algorithm', 'hashcode', 'gethashcode']",What is the best algorithm for overriding GetHashCode?
3233,24039,Simon,77759,794782,33,1651,['favicon'],How do I force a favicon refresh?
3234,207752,fearofawhackplanet,51638,2545978,20,1651,"['jquery', 'jquery-selectors']",How can I get the ID of an element using jQuery?
3235,326821,gruber,28061,3500286,35,1650,"['sql', 'sql-server', 'tsql', 'system-tables']",Find all tables containing column with specified name - MS SQL Server
3236,353217,Saad,25116,2129729,23,1647,"['postgresql', 'change-password']",How can I change a PostgreSQL user password?
3237,1214219,GlassFish,14661,160054,6,1646,"['c++', 'performance', 'visual-studio-2010', 'compilation', 'floating-point']",Why does changing 0.1f to 0 slow down performance by 10x?
3238,1,Jeff Atwood,63051,197461,41,1644,"['c#', 'datetime', 'time', 'datediff', 'relative-time-span']",Calculate relative time in C#
3239,367985,CuriousMind,33287,1167294,8,1643,"['html', 'meta-tags', 'doctype']",&lt;meta charset=&quot;utf-8&quot;&gt; vs &lt;meta http-equiv=&quot;Content-Type&quot;&gt;
3240,21245,Chris Lawlor,46406,777565,33,1641,"['python', 'performance', 'optimization', 'time-complexity', 'profiling']",How do I profile a Python script?
3241,79980,useranon,29228,1933334,24,1641,"['javascript', 'jquery', 'html', 'append', 'jquery-append']",Creating a div element in jQuery
3242,2469,David Basarab,71742,449765,15,1639,"['c#', 'overriding', 'hashcode']",Why is it important to override GetHashCode when Equals method is overridden?
3243,159685,john2x,21806,2320890,38,1639,"['python', 'time', 'execution-time']",How do I get time of a Python program&#39;s execution?
3244,12872,Ashesh,16445,2002886,56,1636,"['javascript', 'date']",How to add days to Date?
3245,49380,Burak Erdem,19501,1818719,48,1635,"['html', 'css', 'alignment', 'vertical-alignment', 'centering']",How can I vertically center a div element for all browsers using CSS?
3246,105813,user105813,16849,1676049,14,1632,"['git', 'git-init']",How to fully delete a git repository created with init?
3247,359640,tjvr,17181,422283,6,1631,"['python', 'class', 'oop', 'object', 'inheritance']",Why do Python classes inherit object?
3248,708854,Yaz,16436,1451072,20,1630,['git'],How do I revert a merge commit that has already been pushed to remote?
3249,962891,Homunculus Reticulli,63683,2584928,24,1628,"['python', 'matplotlib', 'plot']",Save plot to image file instead of displaying it using Matplotlib
3250,112532,Animesh,16528,770734,15,1624,"['java', 'field', 'transient']",Why does Java have transient fields?
3251,1530318,user1530318,24487,2366817,16,1624,"['python', 'json']",How do I write JSON data to a file?
3252,2881509,david.s,16460,1340784,37,1624,"['android', 'http', 'https']",Android 8: Cleartext HTTP traffic not permitted
3253,123170,Eric,18072,1943359,28,1622,"['sql-server', 'tsql']",Get size of all tables in database
3254,201088,Eren Ers&#246;nmez,38163,118588,6,1618,"['c#', '.net', 'clr', 'try-catch', 'performance-testing']",Try-catch speeding up my code?
3255,62811,Emiliano,21192,1160674,9,1615,['git'],Hard reset of a single file
3256,9435,oneself,37975,1562675,19,1612,"['python', 'string']",How do I reverse a string in Python?
3257,151292,James McNellis,344971,236628,13,1611,"['c++', 'expression', 'c++-faq', 'c++11']","What are rvalues, lvalues, xvalues, glvalues, and prvalues?"
3258,172350,Jake Wilson,87239,679568,27,1609,"['c++', 'polymorphism', 'virtual-functions']",Why do we need virtual functions in C++?
3259,14690,Milan Babuškov,59025,534888,34,1605,"['svn', 'git', 'version-control', 'git-svn']",How do I migrate an SVN repository with history to a new Git repository?
3260,84201,Jitendra Vyas,146403,2092229,25,1605,"['html', 'css', 'combobox', 'cross-browser', 'skinning']",How do I style a &lt;select&gt; dropdown with only CSS?
3261,796419,smileyborg,30063,691822,28,1605,"['ios', 'uitableview', 'autolayout', 'row-height']",Using Auto Layout in UITableView for dynamic cell layouts &amp; variable row heights
3262,1408611,gexicide,38025,189953,11,1605,"['c++', 'performance', 'assembly', 'x86', 'compiler-optimization']",Replacing a 32-bit loop counter with 64-bit introduces crazy performance deviations with _mm_popcnt_u64 on Intel CPUs
3263,183528,rook,65762,152246,23,1600,"['c++', 'c', 'gcc', 'embedded', 'fault-tolerance']",Compiling an application for use in highly radioactive environments
3264,66580,Majid Fouladpour,28907,1895696,27,1599,"['mysql', 'sql', 'aggregate-functions', 'greatest-n-per-group', 'groupwise-maximum']",SQL select only rows with max value on a column
3265,18511,Kip,106064,322420,37,1595,"['java', 'math', 'optimization', 'perfect-square']",Fastest way to determine if an integer&#39;s square root is an integer
3266,39677,Blankman,256296,2374405,28,1594,"['javascript', 'dom-manipulation']",How to add a class to a given element?
3267,47630,Alex Baranosky,48255,344083,31,1594,"['c#', 'struct']",When should I use a struct rather than a class in C#?
3268,49407,max,28626,1673508,7,1592,"['http', 'post', 'http-headers']",application/x-www-form-urlencoded or multipart/form-data?
3269,845948,ryanbraganza,16583,780712,7,1592,"['python', 'python-3.x', 'httpserver', 'simplehttpserver']",What is the Python 3 equivalent of &quot;python -m SimpleHTTPServer&quot;
3270,19582,alextansc,4606,1115924,53,1591,"['c#', 'arrays', 'hex']","How do you convert a byte array to a hexadecimal string, and vice versa?"
3271,51208,Ulf,16632,1601640,41,1591,"['python', 'virtualenv', 'virtualenvwrapper']",Use different Python version with virtualenv
3272,774578,Partick H&#246;se,11121,282695,18,1590,"['c++', 'graph', 'cycle', 'assertions', 'family-tree']",Cycles in family tree software
3273,702638,Hunter McMillen,58912,1231457,8,1590,['javascript'],JavaScript set object key by variable
3274,274117,Sahat Yalkabov,32056,1802564,16,1585,"['git', 'delete-file']",How do I remove a directory from a Git repository?
3275,1600821,cantdutchthis,31059,1392789,38,1583,"['image', 'markdown']",Changing image size in Markdown
3276,164460,Arutha,25890,1140860,41,1582,"['android', 'url', 'android-intent', 'android-browser']",How can I open a URL in Android&#39;s web browser from my application?
3277,929694,Myy,17867,646661,22,1581,"['java', 'apache-camel', 'soa', 'enterprise-integration']",What exactly is Apache Camel?
3278,929694,Myy,17867,646661,22,1581,"['java', 'apache-camel', 'soa', 'enterprise-integration']",What exactly is Apache Camel?
3279,1429990,Ankit Suri,15740,1630886,20,1580,['git'],You have not concluded your merge (MERGE_HEAD exists)
3280,2069812,Jeef,26541,921164,29,1579,"['ios', 'xcode', 'ios9', 'ios10', 'app-transport-security']",Transport security has blocked a cleartext HTTP
3281,3263,Radu094,27880,1122869,47,1577,"['asp.net', 'asp.net-mvc', 'validation', 'html-encode', 'request.form']",A potentially dangerous Request.Form value was detected from the client
3282,51816,Joan Venge,308779,1920650,31,1577,"['python', 'string', 'path']",How do I get the filename without the extension from a path in Python?
3283,49887,roflwaffle,29100,2331155,34,1577,"['javascript', 'date', 'time', 'time-format']",Convert a Unix timestamp to time in JavaScript
3284,26140,Tony Peterson,20072,845590,20,1576,"['javascript', 'dom']",How do I find out which DOM element has the focus?
3285,528127,revohsalf,15833,2533040,11,1576,"['git', 'git-branch', 'git-workflow', 'git-flow']",Create a branch in Git from another branch
3286,1794,varikin,16199,545493,10,1575,"['python', 'syntax', 'namespaces']",What does __all__ mean in Python?
3287,40521,Shyju,211646,1700039,23,1574,"['c#', 'generics', 'list', 'sorting']",How to Sort a List&lt;T&gt; by a property in the object
3288,4220,Johan L&#252;bcke,19316,321925,8,1570,"['java', 'nullpointerexception', 'null']",Is null check needed before calling instanceof?
3289,267831,AP257,87039,1704459,12,1570,"['python', 'list-comprehension']",if/else in a list comprehension
3290,2084,Ian Nelson,56183,603056,39,1569,"['datetime', 'math', 'language-agnostic']",Determine Whether Two Date Ranges Overlap
3291,1028599,Arnoud Buzing,15365,271570,5,1569,"['image-processing', 'wolfram-mathematica']",How do I find Waldo with Mathematica?
3292,31671,alex,474239,1375698,88,1568,"['javascript', 'arrays', 'functional-programming']",Does JavaScript have a method like &quot;range()&quot; to generate a range within the supplied bounds?
3293,816159,elle,15705,927415,11,1567,"['git', 'patch', 'format-patch']",How can I generate a Git patch for a specific commit?
3294,105167,Hick,35012,3738887,14,1564,"['python', 'string', 'integer']",Convert integer to string in Python
3295,8954,Tamas Czinege,117795,1605467,49,1563,"['javascript', 'arrays']",Remove empty elements from an array in Javascript
3296,36476,CruelIO,18066,805717,47,1563,"['c#', '.net', 'multithreading', 'winforms', 'user-interface']",How do I update the GUI from another thread?
3297,97101,markdorison,135374,741432,17,1563,"['git', 'version-control', 'git-log']",How can I view a git log of just one user&#39;s commits?
3298,470838,orangepips,9831,320151,7,1562,"['sql', 'database', 'tree', 'relational-database', 'hierarchical-data']",What are the options for storing hierarchical data in a relational database?
3299,655372,theheadofabroom,20031,624781,38,1562,"['python', 'singleton', 'decorator', 'base-class', 'metaclass']",Creating a singleton in Python
3300,236626,aharon,7243,485678,9,543,"['c#', 'clipboard']",How to copy data to clipboard in C#
3301,918235,John B,5455,210688,3,543,"['javascript', 'jquery', 'html', 'custom-data-attribute']",jQuery Data vs Attr?
3302,639165,Derrick Zhang,21021,169153,22,543,"['python', 'dictionary']",Is there any pythonic way to combine two dicts (adding values for keys that appear in both)?
3303,84178,mr.freeze,13541,191944,5,543,"['intellij-idea', 'phpstorm', 'webstorm', 'jetbrains-ide']",Can IntelliJ IDEA encapsulate all of the functionality of WebStorm and PHPStorm through plugins?
3304,563514,FluxEngine,12440,643383,10,543,"['git', 'git-rebase']",Your branch is ahead of &#39;origin/master&#39; by 3 commits
3305,801058,leemour,11034,420546,13,543,"['sublimetext2', 'sublimetext', 'sublimetext3']",Replace \n with actual new line in Sublime Text
3306,2309591,Sokhom Ratanak,5656,941405,33,543,"['certificate', 'ssl-certificate', 'gitlab']",Server certificate verification failed. CAfile: /etc/ssl/certs/ca-certificates.crt CRLfile: none
3307,4223,jodonnell,49511,202000,14,542,"['eclipse', 'file', 'hidden']",How can I get Eclipse to show .* files?
3308,5066,hazzen,16958,257551,20,542,"['c++', 'c', 'multithreading', 'multiplatform']",Programmatically find the number of cores on a machine
3309,3832,Larry Gritz,13121,678582,20,542,"['bash', 'shell', 'csh', 'tcsh']",Can a shell script set environment variables of the calling shell?
3310,29,Michael Haren,104572,726537,42,542,"['javascript', 'date']",How to calculate number of days between two dates?
3311,15691,Kirschstein,14390,1244991,19,542,"['sql', 'sql-server', 'alter-table', 'identity-column']",Adding an identity to an existing column
3312,243782,Pentium10,203375,275976,24,542,"['java', 'c#', 'eclipse', 'folding']",Java equivalent to #region in C#
3313,577436,c2h2,11683,736412,10,542,"['openssl', 'rsa', 'public-key-encryption']",Use RSA private key to generate public key?
3314,252428,griotspeak,12962,442824,18,542,"['cocoa-touch', 'ios', 'uikit', 'screen']",How to get the screen width and height in iOS?
3315,1405049,user1405049,5421,405727,32,542,"['macos', 'terminal', 'sublimetext3', 'sublimetext']",Open Sublime Text from Terminal in macOS
3316,405442,Rahul,10951,560995,16,542,"['go', 'go-reflect']",How to find the type of an object in Go?
3317,70600,ruipacheco,14477,136191,9,542,"['rust', 'println']",Why doesn&#39;t println! work in Rust unit tests?
3318,4917853,Prasanjit Dey,5834,161665,12,542,"['angular', 'typescript']",@Directive vs @Component in Angular
3319,2351523,pkowalczyk,15593,311167,9,542,"['python', 'anaconda', 'conda']",How can I rename a conda environment?
3320,2351523,pkowalczyk,15593,311167,9,542,"['python', 'anaconda', 'conda']",How can I rename a conda environment?
3321,103522,sarnesjo,5974,641632,9,541,['c++'],error: request for member &#39;..&#39; in &#39;..&#39; which is of non-class type
3322,103522,sarnesjo,5974,641632,9,541,['c++'],error: request for member &#39;..&#39; in &#39;..&#39; which is of non-class type
3323,69803,Ankur,49880,1348025,19,541,"['javascript', 'arrays']",How do I check in JavaScript if a value exists at a certain array index?
3324,45350,Tom,33286,984075,17,541,"['mongodb', 'datetime', 'twitter', 'mongodb-query']",Find objects between two dates MongoDB
3325,43792,aarona,35397,113234,9,541,"['ruby', 'git', 'version-control', 'bundler', 'gemfile']",Should Gemfile.lock be included in .gitignore?
3326,383148,Francisc,75760,558361,28,541,"['mysql', 'sql', 'random']",MySQL select 10 random rows from 600K rows fast
3327,144297,mpiktas,11028,586598,13,541,"['r', 'package', 'version']",How to find out which package version is loaded in R?
3328,1781150,Haya Raed,5771,1230157,4,541,['string'],"What is the difference between \r\n, \r, and \n?"
3329,3597950,user3597950,8891,2308314,40,541,"['python', 'django', 'windows', 'pip']",&#39;pip&#39; is not recognized as an internal or external command
3330,5272153,Fachrein Rachim Muhamad,5447,639716,15,541,"['branch', 'gitlab', 'git-commit', 'git-push', 'git-add']",Fix GitLab error: &quot;you are not allowed to push code to protected branches on this project&quot;?
3331,2816194,user31039,5979,484174,24,541,"['anaconda', 'jupyter', 'jupyter-notebook', 'conda']",Conda environments not showing up in Jupyter Notebook
3332,1366,Adam,25758,135622,24,540,"['c++', 'performance', 'memory', 'stack', 'heap-memory']",Which is faster: Stack allocation or Heap allocation
3333,1896,MDCore,17293,119656,28,540,"['php', 'coding-style', 'php-shorttags']",Are PHP short tags acceptable to use?
3334,72583,Jakub Arnold,84762,1481978,15,540,"['apache', 'mod-rewrite']",How to enable mod_rewrite for Apache 2.2
3335,11515,Gilad Naor,20351,653940,15,540,"['python', 'matlab', 'file-io', 'scipy', 'mat-file']",Read .mat files in Python
3336,66478,codette,12163,750943,11,540,"['c#', 'hex', 'type-conversion']",Convert integer to hexadecimal and back again
3337,247243,Misha Moroshko,163786,249062,8,540,"['css', 'css-selectors']",What does the &quot;&gt;&quot; (greater-than sign) CSS selector mean?
3338,363772,TedTel,5415,403445,27,540,"['c#', 'asp.net', 'iis-express']",How to enable external request in IIS Express?
3339,182709,Alex Grin,8081,579659,12,540,['html'],target=&quot;_blank&quot; vs. target=&quot;_new&quot;
3340,473423,Pan,6335,211738,13,540,"['algorithm', 'primes', 'primality-test']",Why do we check up to the square root of a number to determine if the number is prime?
3341,657094,artist,6211,756208,19,540,"['android', 'android-button', 'rounded-corners']",How to make the corners of a button round?
3342,490315,whirlwin,15816,256623,10,540,"['java', 'java-native-interface', 'native', 'keyword']",What is the native keyword in Java for?
3343,475850,Mellon,36898,800552,25,540,"['javascript', 'javascript-objects']",How to get all properties values of a JavaScript Object (without knowing the keys)?
3344,1013298,Z2VvZ3Vp,6673,204878,8,540,"['security', 'jwt', 'express-jwt']","If you can decode JWT, how are they secure?"
3345,1129795,Rheinprinz,5496,186845,8,540,['visual-studio-code'],Are there bookmarks in Visual Studio Code?
3346,47013,William Troup,12571,1121807,12,539,"['python', 'string', 'unicode', 'type-conversion']",Convert a Unicode string to a string in Python (containing extra symbols)
3347,97964,jocull,19549,389526,16,539,"['ffmpeg', 'rotation', 'video-processing']",Rotating videos with FFmpeg
3348,225312,user225312,124415,310456,7,539,"['python', 'dictionary', 'copy']",Understanding dict.copy() - shallow or deep?
3349,693183,fredrik,5515,522120,22,539,"['linux', 'recursion', 'time', 'filesystems']",How to recursively find and list the latest modified files in a directory with subdirectories and times
3350,457059,stoefln,14421,485134,11,539,"['syntax', 'twig', 'string-concatenation', 'templating']",How to concatenate strings in twig
3351,264632,Javier Novoa C.,10903,904171,7,539,"['python', 'dictionary']",Append a dictionary to a dictionary
3352,1303777,Advait,5641,1582051,22,539,"['linux', 'file']",linux command to get size of files and directories present in a particular folder?
3353,2937,Alotor,7347,519120,37,538,"['java', 'static', 'program-entry-point']",Why is the Java main method static?
3354,19268,alex,73435,105216,8,538,"['c#', '.net', 'moq']",How to verify that method was NOT called in Moq?
3355,4035,dance2die,35203,260569,13,538,"['c#', '.net', 'exception']",Is there a difference between &quot;throw&quot; and &quot;throw ex&quot;?
3356,1463,Guy,64452,154780,15,538,"['javascript', 'ecma262']",What is the difference between JavaScript and ECMAScript?
3357,72631,rlbond,64465,466136,10,538,"['c++', 'string-literals']",C++ multiline string literal
3358,75258,James Hollingworth,13920,636197,50,538,"['selenium', 'selenium-webdriver', 'ashot', 'takesscreenshot', 'selenium-shutterbug']",How can I take a screenshot with Selenium WebDriver?
3359,336527,max,47948,565498,30,538,"['python', 'algorithm', 'comparison']",Check if all elements in a list are identical
3360,398431,James,41073,1411539,30,538,"['javascript', 'arrays']",How to replace item in array?
3361,186849,Chau Chee Yang,18002,174133,11,538,['git'],How to revert initial git commit?
3362,673018,Mandar Pande,11975,705413,10,538,"['mysql', 'backup', 'restore']",How to take backup of a single table in a MySQL database?
3363,942659,Mahdi Ghiasi,14533,1109117,18,538,"['css', 'image']","CSS Image size, how to fill, but not stretch?"
3364,1537925,The Vee,11310,368107,7,538,"['android', 'android-fragments']",How to correctly save instance state of Fragments in back stack?
3365,1130266,Greg,31090,173848,24,538,['angularjs'],Combating AngularJS executing controller twice
3366,1155739,Thinker,6794,473177,31,538,"['java', 'oop', 'inheritance', 'interface', 'abstract-class']",How should I have explained the difference between an Interface and an Abstract class?
3367,3095729,Mark Magalona,5419,726873,7,538,"['google-sheets', 'google-sheets-formula', 'conditional-formatting']",Conditional formatting based on another cell&#39;s value
3368,1354350,Troy,20854,158944,23,538,"['swift', 'option-type', 'forced-unwrapping']",What does an exclamation mark mean in the Swift language?
3369,3412502,&#216;yvind Vik,5767,262147,34,538,"['ios', 'swift']",How do I get the App version and build number using Swift?
3370,106715,Zygimantas,8227,763430,4,538,"['javascript', 'functional-programming', 'immutable.js']",Index inside map() function
3371,221800,Maniero,10051,136418,3,538,"['c#', '.net', 'null', 'pattern-matching', 'c#-7.0']",What is the difference between &quot;x is null&quot; and &quot;x == null&quot;?
3372,356,Dinah,52162,374339,32,537,"['c', 'oop', 'object']",How would one write object-oriented code in C?
3373,40441,FerranB,35113,616829,10,537,"['mysql', 'logging']",How to show the last queries executed on MySQL?
3374,187907,sa125,27723,488619,7,537,"['macos', 'shell', 'terminal', 'colors']",OS X Terminal Colors
3375,112355,Sergio Tapia,39422,231653,10,537,"['haskell', 'functional-programming', 'programming-languages']",What is Haskell used for in the real world?
3376,168717,AkiRoss,11426,319185,5,537,"['python', 'tuples', 'parameter-passing']",Expanding tuples into arguments
3377,50676,systemsfault,15047,851458,16,537,"['javascript', 'jquery', 'radio-button', 'dynamic-forms']",How to uncheck a radio button?
3378,215679,telliott99,7582,196817,51,537,"['python', 'list', 'optimization', 'nested-lists', 'flatten']",Flatten an irregular (arbitrarily nested) list of lists
3379,180784,Felix,87872,274319,9,537,"['fonts', 'css', 'font-face']",How to add multiple font files for the same font?
3380,317937,buley,27523,628544,17,537,['csv'],Is there a way to include commas in CSV columns without breaking the formatting?
3381,403682,Kenny Cason,12039,224955,14,537,"['security', 'encryption', 'hash', 'cryptography']",Fundamental difference between Hashing and Encryption algorithms
3382,1737192,Scott Wisniewski,24391,726726,16,537,"['xcode', 'macos', 'command-line-tool']",How to install Xcode Command Line Tools
3383,563189,Dunc,7527,481916,5,537,"['c', 'unix', 'compilation', 'shared-libraries', '.a']",What are .a and .so files?
3384,1003575,MOHAMED,40749,809696,8,537,"['bash', 'shell', 'getopts']",An example of how to use getopts in bash
3385,2659819,fox,5529,1736750,22,537,"['css', 'background-image', 'css-filters']",How to apply a CSS filter to a background image
3386,1296816,Abhishek Thakur,15997,510731,17,537,"['python', 'pandas', 'list', 'aggregate', 'pandas-groupby']",How to group dataframe rows into list in pandas groupby
3387,143305,Dirk Eddelbuettel,356381,133919,28,536,"['memory-management', 'r']",Tricks to manage the available memory in an R session
3388,31516,David Brown,35161,618333,26,536,"['.net', '64-bit', 'pinvoke', '32-bit', 'badimageformatexception']",&quot;An attempt was made to load a program with an incorrect format&quot; even when the platforms are the same
3389,117700,Alex Gordon,55398,692436,9,536,"['python', 'set', 'append']",Append values to a set in Python
3390,3765,leek,11693,63366,7,536,"['git', 'github', 'pull-request']",How to apply unmerged upstream pull requests from other forks into my fork?
3391,586528,Jame,20698,472198,14,536,"['postgresql', 'where-clause', 'sql-like', 'case-insensitive']",How to make &quot;case-insensitive&quot; query in Postgresql?
3392,4653,leora,184723,853952,8,536,"['python', 'dictionary']",Creating a new dictionary in Python
3393,4653,leora,184723,853952,8,536,"['python', 'dictionary']",Creating a new dictionary in Python
3394,234,Orion Edwards,120554,819428,25,536,"['visual-studio-2010', 'visual-studio', 'visual-studio-2012']",Error &#39;LINK : fatal error LNK1123: failure during conversion to COFF: file invalid or corrupt&#39; after installing Visual Studio 2012 Release Preview
3395,864236,mjibson,16842,435864,21,536,"['ajax', 'angularjs', 'post', 'angular-http']",How can I post data as form data instead of a request payload?
3396,476467,thotheolh,6898,857782,11,536,"['shell', 'file', 'curl', 'post', 'file-upload']",Using cURL to upload POST data with files
3397,147530,morpheus,18039,230044,8,536,"['git', 'git-stash']",How to unstash only certain files?
3398,812970,Sunil,20145,1166784,18,536,"['sql-server', 'tsql']",Pad a string with leading zeros so it&#39;s 3 characters long in SQL Server 2008
3399,4937981,Sebastian Olsen,10128,643190,15,536,"['javascript', 'axios']",How can I get the status code from an HTTP error in Axios?
3400,385834,Animal Rights,9019,309008,49,758,"['javascript', 'reactjs']",What is the difference between state and props in React?
3401,1139936,Musket,7995,834291,32,758,"['node.js', 'jestjs']",How do I test a single file using Jest?
3402,11407978,russ,7623,944321,23,758,"['reactjs', 'react-hooks', 'eslint', 'create-react-app', 'use-effect']",How to fix missing dependency warning when using useEffect React Hook
3403,53997,matt,1895,796854,27,757,"['ios', 'objective-c', 'app-store']",How to link to apps on the app store
3404,51816,Joan Venge,308779,1699707,8,757,"['python', 'arrays', 'methods']",Is arr.__len__() the preferred way to get the length of an array in Python?
3405,114066,Janusz,185663,1298783,13,757,"['python', 'wait', 'keyboard-input']",How do I wait for a pressed key?
3406,68055,Sergio Rodriguez,8018,1428795,12,757,"['ssl', 'openssl', 'pem', 'asn.1', 'der']",How to get .pem file from .key and .crt files?
3407,193653,claws,51486,188016,17,757,"['compiler-construction', 'abi']",What is an application binary interface (ABI)?
3408,191201,danjarvis,9950,258599,9,757,"['php', 'constants', 'psr-1', 'psr-12']",PHP | define() vs. const
3409,128967,Naftuli Kay,86436,1177507,16,757,"['python', 'datetime', 'time']",How do I get the current time in milliseconds in Python?
3410,305818,JPReddy,62023,298641,26,757,"['rest', 'resources', 'naming-conventions', 'uri']",Should I use Singular or Plural name convention for REST resources?
3411,190352,jebyrnes,9022,90200,7,757,"['r', 'ggplot2', 'plot']",How can we make xkcd style graphs?
3412,116395,iLemming,33557,780801,19,757,"['node.js', 'teamcity', 'npm', 'karma-runner']",npm check and update package if needed
3413,983624,Pank,13632,436505,11,757,"['html', 'cookies', 'local-storage', 'session-storage']","What is the difference between localStorage, sessionStorage, session and cookies?"
3414,1268964,Igor Barinov,20060,682580,21,757,"['docker', 'command-line-interface', 'editor', 'edit']",How do I edit a file after I shell to a Docker container?
3415,52490,Kozyarchuk,20719,1089227,15,756,"['python', 'comparison', 'case-insensitive']",How do I do a case-insensitive string comparison?
3416,118437,glmxndr,44996,481383,31,756,"['javascript', 'diacritics']",Remove accents/diacritics in a string in JavaScript
3417,20770,cdeszaq,30613,319113,8,756,"['html', 'syntax', 'w3c-validation']",Are (non-void) self-closing tags valid in HTML5?
3418,240337,Thang Pham,37875,341101,21,756,"['java', 'exception', 'runtimeexception', 'checked-exceptions', 'unchecked-exception']",Understanding checked vs unchecked exceptions in Java
3419,2693841,Keyur Shah,10676,748143,64,756,"['docker', 'dockerfile']",denied: requested access to the resource is denied: docker
3420,392,Dan Herbert,97960,303385,9,755,"['security', 'post', 'encryption', 'https', 'get']",Are HTTPS headers encrypted?
3421,110976,coderex,26815,304975,16,755,"['php', 'exit', 'die']",What are the differences in die() and exit() in PHP?
3422,229792,jameshfisher,32434,547585,13,755,"['bash', 'path', 'scripting']",How can I set the current working directory to the directory of the script in Bash?
3423,371408,Zach Rattner,20527,784286,27,755,"['php', 'json', 'pretty-print']",Pretty-Printing JSON with PHP
3424,469106,skaz,21742,618144,30,755,"['git', 'push']",Git Push Error: insufficient permission for adding an object to repository database
3425,855425,mikong,8210,839147,36,755,"['node.js', 'express', 'coffeescript', 'cors']",Why doesn&#39;t adding CORS headers to an OPTIONS route allow browsers to access my API?
3426,383148,Francisc,75760,1432414,9,755,"['javascript', 'arrays']",Check if an element is present in an array
3427,19839,csexton,23705,437995,22,754,"['bash', 'os-detection']",How to detect the OS from a Bash script?
3428,1816,TK.,45927,810518,14,754,"['c#', '.net', 'linq', 'list']",Using LINQ to remove elements from a List&lt;T&gt;
3429,1816,TK.,45927,810518,14,754,"['c#', '.net', 'linq', 'list']",Using LINQ to remove elements from a List&lt;T&gt;
3430,1816,TK.,45927,810518,14,754,"['c#', '.net', 'linq', 'list']",Using LINQ to remove elements from a List&lt;T&gt;
3431,6044,rustyshelf,44863,465215,13,753,"['objective-c', 'random']",Generating random numbers in Objective-C
3432,1447,David Locke,17766,792718,31,753,"['language-agnostic', 'copy', 'deep-copy', 'shallow-copy']",What is the difference between a deep copy and a shallow copy?
3433,160189,OHHAI,7785,676424,17,753,"['java', 'collections']",Easiest way to convert a List to a Set in Java
3434,266642,jamietelin,17911,691577,22,753,"['javascript', 'jquery', 'ajax']",Wait until all jQuery Ajax requests are done?
3435,260080,Marco Demaio,33158,761345,25,753,"['javascript', 'arrays', 'duplicates', 'copy', 'slice']",Fastest way to duplicate an array in JavaScript - slice vs. &#39;for&#39; loop
3436,534994,Michael,13648,1537355,7,753,"['mysql', 'sql', 'database']",&#39;IF&#39; in &#39;SELECT&#39; statement - choose output value based on column values
3437,287520,Paul,9195,305653,12,753,"['javascript', 'debugging', 'google-chrome', 'breakpoints']",How to set a JavaScript breakpoint from code in Chrome?
3438,245549,Roman,121127,1532091,9,753,"['python', 'pandas', 'dataframe', 'group-by', 'pandas-groupby']","Get statistics for each group (such as count, mean, etc) using pandas GroupBy?"
3439,80385,Stuart,11555,326194,15,752,"['sql-server', 'tsql']",How do I create a unique constraint that also allows nulls?
3440,80385,Stuart,11555,326194,15,752,"['sql-server', 'tsql']",How do I create a unique constraint that also allows nulls?
3441,82156,emmby,99385,494759,20,752,"['android', 'android-layout']",Standard Android Button with a different color
3442,179235,streetparade,31710,1428019,4,752,"['php', 'string', 'spaces']",How do I strip all spaces out of a string in PHP?
3443,392297,Linto P D,8669,794987,15,752,['javascript'],How to get the last character of a string?
3444,778942,sam,18135,343892,17,752,"['python', 'class', 'oop', 'object', 'callable-object']",What is the difference between __init__ and __call__?
3445,1509915,mridul4c,7717,890770,28,752,"['linux', 'string']",How to replace a string in multiple files in linux command line
3446,65387,mpen,267340,224834,5,752,"['visual-studio-2013', 'codelens']",How to hide reference counts in VS2013?
3447,4591230,Ryanqy,8046,892581,6,752,"['git', 'git-checkout', 'git-tag', 'git-refspec']","What is git tag, How to create tags &amp; How to checkout git remote tag(s)"
